EmployeeID,Age,Gender,MaritalStatus,EducationLevel,NumDependents,DistanceFromHome_km,Department,JobRole,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,YearsSinceLastPromotion,NumCompaniesWorked,TotalWorkingYears,BaseSalary_USD,StockOptionLevel,PercentSalaryHike,BonusPct,OverTime,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,ManagerRating,CompanyCultureScore,PerformanceRating,TrainingHoursLastYear,NumProjects,AbsenteeismDays,TravelFrequency,RemoteWorkPct,PeerReviewScore,Attrition
EMP00902,26,Female,Single,PhD,2,14,Sales,Sales Rep,1,3,0,0,1,1,4,42967,1,18.6,10.9,No,2,4,5,4,2,2,3,29,3,1,None,25,4.04,0
EMP00778,58,Female,Single,PhD,1,53,Operations,Supply Chain Specialist,2,3,1,2,2,0,34,73463,3,11.1,5.8,No,3,5,4,2,4,2,4,23,3,2,Frequently,50,2.33,0
EMP01723,23,Male,Married,Bachelor,4,38,Engineering,Tech Lead,4,2,2,0,0,1,2,89644,3,19.3,11.2,No,2,4,5,3,3,4,2,61,5,4,None,75,3.41,0
EMP00924,23,Female,Married,Master,0,49,Engineering,Tech Lead,3,6,2,3,3,1,2,77825,0,12.4,6.0,Yes,2,2,5,4,4,3,4,63,6,2,Frequently,75,3.05,1
EMP00858,24,Female,Married,Bachelor,3,50,Engineering,DevOps Engineer,1,11,4,1,1,2,1,45561,1,16.2,9.3,No,1,3,3,4,4,5,4,13,6,0,Frequently,75,3.89,1
EMP00030,36,Female,Married,Master,2,38,Sales,Account Manager,4,7,0,1,1,2,12,90560,0,13.1,6.9,No,3,2,4,3,3,4,1,6,4,1,Rarely,75,3.62,1
EMP00886,55,Male,Married,Bachelor,0,34,HR,Recruiter,3,17,5,0,1,3,35,80373,1,18.6,6.0,No,3,3,3,2,4,2,4,35,6,6,None,25,3.86,0
EMP00471,56,Female,Single,High School,0,46,Engineering,QA Engineer,1,1,0,1,0,3,35,55949,0,19.5,11.4,No,4,4,5,5,4,1,4,8,1,2,Rarely,0,4.15,0
EMP01671,54,Female,Single,High School,2,16,R&D,Research Scientist,3,1,1,2,1,1,32,88573,1,17.4,6.9,No,2,5,3,4,5,4,4,33,2,3,None,100,3.58,1
EMP00673,33,Female,Single,Bachelor,0,6,HR,Recruiter,4,5,1,1,1,4,9,83108,0,12.5,7.2,Yes,4,4,4,3,5,2,4,23,5,1,Frequently,75,3.57,1
EMP01851,36,Female,Married,Master,3,35,Operations,Operations Analyst,2,6,6,1,0,1,12,63581,1,9.9,9.5,Yes,4,2,4,3,4,5,3,22,7,2,None,50,4.11,0
EMP00216,60,Female,Married,Master,2,13,Engineering,QA Engineer,2,3,3,0,0,5,40,74154,0,9.9,8.6,No,3,2,5,4,4,3,5,37,5,2,Rarely,25,5.0,0
EMP01877,46,Female,Single,High School,1,43,Sales,Sales Rep,2,2,2,0,0,0,24,74960,0,13.5,5.7,Yes,3,5,4,4,4,3,5,3,1,8,Frequently,25,3.32,1
EMP01019,47,Female,Divorced,Bachelor,2,4,Sales,Sales Rep,2,10,0,0,0,2,27,71142,2,15.0,7.4,No,4,3,5,1,1,4,4,4,3,3,None,75,4.95,0
EMP00328,47,Male,Married,High School,2,14,Finance,Financial Analyst,4,5,2,0,3,1,25,89853,1,15.0,10.9,No,4,4,4,4,3,5,5,79,2,5,Rarely,0,3.46,0
EMP01176,44,Male,Single,Bachelor,1,8,R&D,Research Scientist,2,13,0,0,0,3,23,63989,0,16.7,13.9,Yes,3,4,3,4,3,4,3,78,5,4,Rarely,100,3.31,0
EMP00368,40,Female,Married,Bachelor,2,36,R&D,Research Scientist,4,4,4,0,2,4,19,88011,1,9.3,6.8,No,3,4,2,3,4,4,5,1,4,3,Frequently,0,2.75,0
EMP00400,51,Male,Single,Master,2,7,R&D,ML Engineer,1,4,0,1,0,3,27,54392,1,13.7,9.9,No,5,4,5,4,3,3,3,5,7,7,Rarely,0,4.53,0
EMP01081,40,Male,Married,Master,4,44,Operations,Operations Analyst,2,8,1,2,1,3,18,62703,0,10.9,3.9,No,3,4,4,2,5,3,5,35,2,3,Rarely,50,3.84,0
EMP00121,36,Male,Divorced,Bachelor,1,22,Marketing,Brand Manager,1,0,0,0,1,4,16,44396,2,15.2,5.0,No,4,4,2,3,5,2,3,28,3,3,None,0,3.54,0
EMP00520,32,Male,Divorced,Bachelor,2,17,Engineering,QA Engineer,2,2,2,0,3,3,12,62403,0,14.6,9.5,No,2,3,3,2,4,4,4,42,2,3,Rarely,100,3.36,1
EMP00952,31,Female,Married,Bachelor,1,15,Finance,Accountant,2,11,1,2,1,3,9,72246,1,5.0,5.8,No,4,4,2,4,4,4,5,35,6,4,Rarely,50,4.19,0
EMP00015,24,Male,Divorced,High School,0,39,Engineering,DevOps Engineer,3,2,2,3,2,2,2,68243,0,11.4,13.6,No,5,5,3,5,4,4,3,33,6,1,Rarely,25,2.73,0
EMP01713,35,Female,Single,Bachelor,2,44,HR,HR Specialist,5,3,3,3,1,1,13,103059,2,12.6,6.0,No,2,4,2,3,4,3,4,30,5,2,Frequently,0,2.96,0
EMP01905,49,Female,Divorced,Bachelor,4,39,Sales,Sales Rep,1,0,0,0,0,3,28,63601,0,11.4,10.6,No,4,4,4,1,5,2,4,69,4,4,Frequently,0,1.9,1
EMP00880,51,Female,Single,Master,1,4,Operations,Supply Chain Specialist,3,11,11,2,0,6,29,80322,0,19.1,7.9,No,3,2,5,2,2,3,3,25,1,4,None,50,3.07,1
EMP01024,59,Male,Single,Master,2,53,Sales,Account Manager,2,3,3,2,2,2,38,72677,2,7.8,9.3,No,4,4,4,4,2,4,1,56,3,2,None,100,3.38,0
EMP01714,60,Male,Divorced,High School,3,6,Sales,Sales Lead,3,5,2,0,1,5,37,83192,1,15.6,8.6,Yes,2,3,3,4,3,4,4,37,1,3,Rarely,0,5.0,0
EMP00419,40,Female,Single,Master,2,51,Marketing,Content Strategist,2,3,1,2,2,3,18,68224,0,11.4,9.2,No,4,3,4,2,4,1,3,63,3,3,Rarely,0,3.74,1
EMP01262,28,Male,Divorced,Master,3,21,HR,HR Manager,1,5,0,1,1,3,6,45781,1,19.9,7.9,Yes,4,4,5,4,5,3,4,1,6,4,Rarely,50,3.52,0
EMP00585,24,Female,Married,Bachelor,4,34,Engineering,Tech Lead,1,1,1,1,0,2,3,53866,3,17.0,14.0,No,5,3,1,5,3,4,5,13,6,1,Rarely,75,2.81,0
EMP01520,32,Male,Single,High School,0,36,Engineering,Tech Lead,1,13,6,0,2,3,10,53580,3,8.8,6.0,Yes,4,3,3,4,3,4,4,20,7,5,Rarely,0,4.65,1
EMP01178,42,Female,Divorced,Bachelor,0,47,R&D,Research Scientist,3,1,1,0,2,1,18,87411,1,12.5,9.5,Yes,3,4,4,4,4,5,3,79,2,2,None,75,2.51,0
EMP01579,51,Female,Married,Bachelor,0,27,Marketing,Marketing Analyst,1,3,1,0,2,4,27,50796,0,9.4,6.9,Yes,4,5,5,3,3,4,3,17,1,4,Rarely,0,3.67,0
EMP00327,50,Female,Single,PhD,0,40,Operations,Logistics Coordinator,1,2,0,1,1,0,29,61535,1,9.0,12.7,Yes,3,3,2,4,3,4,1,36,6,0,Rarely,50,2.99,1
EMP01508,56,Non-Binary,Married,Bachelor,1,40,Finance,Accountant,1,0,0,0,1,3,32,62450,0,7.6,6.5,No,3,2,3,2,3,4,5,36,2,4,Rarely,75,3.8,1
EMP00625,54,Female,Single,High School,0,16,Operations,Logistics Coordinator,2,5,1,2,2,2,31,65866,1,13.4,2.7,No,3,3,4,3,3,3,4,0,5,7,Frequently,25,3.19,0
EMP01962,55,Female,Married,Bachelor,2,10,Sales,Account Manager,3,8,4,2,2,4,35,81627,0,11.7,8.8,No,4,4,4,3,2,4,3,30,6,2,Rarely,25,2.92,0
EMP01310,39,Male,Married,Master,1,30,Sales,Sales Lead,4,0,0,1,0,3,19,86385,0,14.6,9.8,No,4,4,3,5,3,1,4,56,4,5,None,25,2.95,0
EMP01875,50,Male,Married,Master,2,32,Engineering,Tech Lead,1,12,2,3,0,5,27,60011,0,15.0,8.1,Yes,4,4,5,3,3,4,4,37,7,2,None,50,2.71,1
EMP00085,45,Male,Divorced,Master,1,55,Engineering,Software Engineer,4,18,6,1,1,2,25,76040,2,9.9,9.0,No,4,1,4,3,4,3,5,64,3,4,Frequently,100,3.4,0
EMP00435,54,Female,Married,Bachelor,3,22,Marketing,Brand Manager,1,3,0,1,1,3,34,62042,0,10.1,11.5,No,4,3,3,4,1,3,4,39,1,7,Frequently,50,3.68,1
EMP00992,57,Male,Married,Master,2,4,Engineering,QA Engineer,3,5,2,3,0,3,34,93373,2,16.8,7.6,No,1,1,1,4,4,5,3,79,1,2,Rarely,75,4.12,0
EMP00536,59,Male,Single,Bachelor,1,23,Sales,Account Manager,2,22,0,1,1,4,36,83588,3,12.0,8.1,No,5,5,3,4,4,3,2,24,1,4,Frequently,50,2.54,0
EMP01425,49,Male,Single,Bachelor,3,33,Engineering,QA Engineer,3,2,0,0,1,2,25,81099,1,10.0,8.4,No,3,5,3,1,4,3,5,7,1,1,Rarely,0,4.04,0
EMP00175,23,Female,Married,Master,0,13,Marketing,Marketing Analyst,3,10,2,2,3,3,3,71962,1,16.1,9.8,No,4,3,3,1,3,5,3,12,2,4,Frequently,50,3.42,0
EMP00445,34,Male,Married,Bachelor,2,32,HR,Recruiter,1,0,0,0,1,3,10,52061,1,12.9,6.1,No,5,2,4,3,4,4,5,50,1,2,Frequently,75,2.6,1
EMP00687,59,Male,Single,High School,3,50,Engineering,Software Engineer,4,4,4,0,3,0,36,94852,2,17.6,7.7,Yes,2,3,4,3,1,3,3,44,4,2,None,100,3.26,1
EMP01328,51,Male,Divorced,Bachelor,3,48,Finance,Finance Manager,2,7,0,0,1,2,30,65858,1,20.6,12.5,No,3,5,3,4,3,2,4,48,6,2,None,25,5.0,0
EMP00934,36,Male,Married,Bachelor,2,57,Marketing,Marketing Analyst,1,15,1,2,1,1,13,68516,3,8.8,9.5,Yes,3,3,4,3,3,4,5,73,6,4,Rarely,75,3.99,0
EMP01992,59,Male,Divorced,High School,0,9,Finance,Financial Analyst,4,0,0,0,1,2,38,93622,0,8.4,13.6,Yes,4,4,5,4,3,5,5,41,2,3,Frequently,0,4.56,1
EMP00968,52,Male,Divorced,Master,1,33,Sales,Account Manager,1,4,3,0,0,1,32,56574,2,11.3,7.1,No,5,1,2,4,3,3,4,2,1,0,Rarely,25,4.47,0
EMP01090,22,Male,Single,Master,2,47,Operations,Operations Analyst,1,6,0,0,1,2,0,45445,2,14.1,8.2,No,5,4,5,4,4,2,3,32,6,0,Rarely,50,2.49,0
EMP01989,40,Female,Divorced,Bachelor,2,10,Marketing,Content Strategist,1,4,4,1,1,2,17,54437,1,18.8,7.6,No,5,5,2,3,5,5,5,3,7,1,Frequently,0,3.65,0
EMP00047,29,Female,Married,Bachelor,0,14,Engineering,Tech Lead,5,3,3,3,1,1,8,95137,1,12.8,8.8,Yes,3,4,5,3,5,4,3,71,5,3,Frequently,0,3.44,0
EMP01857,53,Male,Single,PhD,3,59,Engineering,DevOps Engineer,4,8,1,2,2,4,31,94080,0,15.0,15.1,No,5,5,3,3,1,3,4,17,6,6,Frequently,0,4.06,1
EMP01517,35,Female,Single,Bachelor,1,52,Sales,Sales Rep,4,2,1,1,0,5,14,87913,1,7.6,5.1,Yes,2,1,3,2,3,5,5,9,3,1,Rarely,50,3.69,1
EMP01874,49,Male,Divorced,Bachelor,1,15,Operations,Operations Analyst,4,6,0,1,1,4,28,86684,0,10.5,5.6,No,2,3,4,5,2,5,3,3,5,6,None,75,3.09,1
EMP01746,29,Female,Married,High School,2,21,Marketing,Content Strategist,4,0,0,1,1,2,9,83453,0,14.3,7.1,Yes,5,3,4,4,3,4,4,7,3,1,Rarely,25,3.05,0
EMP01385,24,Male,Married,Bachelor,1,57,HR,HR Specialist,3,8,3,0,2,1,3,72741,2,11.5,6.2,No,1,3,1,5,5,4,4,56,3,2,Frequently,50,4.05,0
EMP01359,26,Male,Married,Bachelor,1,21,R&D,Research Scientist,2,0,0,0,1,4,2,58507,3,12.0,11.0,No,3,4,5,3,4,5,4,31,4,2,None,25,4.6,0
EMP01619,36,Male,Divorced,High School,2,56,HR,HR Specialist,3,14,0,1,0,5,14,70050,2,12.4,8.7,No,5,2,4,3,4,5,3,1,6,2,Rarely,0,2.61,0
EMP01921,31,Male,Married,Master,1,46,Sales,Sales Rep,3,9,9,1,4,2,7,82361,1,14.3,10.9,No,4,3,4,2,3,4,3,73,6,4,Rarely,100,4.48,0
EMP00389,50,Female,Married,Bachelor,2,57,Engineering,Tech Lead,1,2,1,1,2,4,28,65492,0,16.0,12.3,Yes,3,2,1,4,3,4,4,73,6,11,None,0,4.12,1
EMP01691,57,Male,Married,PhD,4,9,Engineering,QA Engineer,3,0,0,1,0,1,33,80431,1,10.0,10.5,No,5,4,3,5,4,4,4,56,7,3,Frequently,50,4.48,0
EMP00310,46,Female,Divorced,Bachelor,3,53,Finance,Accountant,1,8,0,1,0,3,22,54078,1,19.8,7.3,No,3,2,4,3,3,5,4,8,6,3,Rarely,0,3.29,0
EMP01652,46,Female,Married,Master,2,43,Marketing,Content Strategist,3,22,11,0,1,6,25,80012,2,8.2,7.3,Yes,4,5,4,3,4,5,3,67,1,1,None,50,4.04,0
EMP00786,46,Male,Single,Bachelor,2,39,HR,Recruiter,3,0,0,1,0,3,23,80048,1,8.0,6.6,No,1,4,4,3,3,3,4,7,7,2,Frequently,25,4.16,1
EMP01752,58,Female,Divorced,High School,0,55,Engineering,Tech Lead,3,6,3,2,3,2,37,79010,0,11.3,2.9,No,3,1,4,2,4,3,5,7,1,4,Frequently,100,4.39,1
EMP00797,55,Male,Married,Master,1,27,Operations,Operations Analyst,5,1,1,0,0,0,33,104099,0,12.1,6.2,No,4,5,5,5,3,3,3,62,1,5,Frequently,50,3.64,0
EMP00980,29,Female,Single,Bachelor,0,38,Finance,Financial Analyst,2,9,1,1,2,1,5,70952,2,7.3,7.0,Yes,3,3,5,3,4,2,4,70,7,4,Frequently,25,2.71,0
EMP01270,36,Male,Married,Bachelor,2,55,Engineering,Software Engineer,3,1,1,2,1,3,12,75063,1,15.5,4.1,Yes,3,3,2,4,5,5,5,29,2,2,Rarely,50,3.4,0
EMP00249,61,Male,Divorced,Bachelor,3,44,R&D,Research Scientist,1,2,0,1,0,5,38,56324,0,14.2,4.6,Yes,2,3,2,2,4,4,3,13,4,0,Rarely,0,3.43,1
EMP01234,33,Male,Single,PhD,2,45,R&D,Research Scientist,1,4,0,1,1,3,9,49752,0,12.5,5.3,No,5,4,4,3,5,3,2,32,6,5,None,50,3.17,0
EMP01510,60,Female,Divorced,Master,0,41,Finance,Financial Analyst,2,1,1,1,0,1,37,74568,0,10.2,2.1,No,3,1,4,2,3,5,4,3,7,4,Rarely,0,4.33,1
EMP00926,61,Female,Married,Master,2,17,Marketing,Content Strategist,4,5,5,6,0,5,40,93929,1,10.7,6.3,No,4,5,2,3,3,4,4,7,1,0,Frequently,50,4.55,0
EMP00286,49,Female,Married,High School,2,12,HR,HR Specialist,3,0,0,0,0,4,27,79580,0,7.9,7.3,Yes,3,5,2,5,3,5,5,61,6,1,Frequently,25,4.26,1
EMP01220,30,Male,Married,Master,0,55,HR,HR Manager,4,6,6,0,4,3,7,84087,1,17.8,5.5,No,5,5,3,5,3,4,5,67,5,2,Rarely,25,3.35,0
EMP00678,38,Male,Single,Bachelor,0,28,Marketing,Brand Manager,5,4,0,1,1,1,17,99143,1,14.2,3.3,No,4,5,4,3,4,2,3,13,7,1,Rarely,50,3.33,0
EMP00374,47,Female,Married,High School,0,4,Engineering,DevOps Engineer,1,9,1,2,0,1,25,54234,2,7.9,6.8,No,5,3,4,2,2,4,4,3,7,4,None,50,2.46,0
EMP00639,22,Male,Single,Bachelor,0,20,Marketing,Content Strategist,3,8,3,0,1,3,1,69087,2,14.7,6.8,No,2,4,1,4,5,4,4,54,5,0,None,25,3.85,0
EMP00770,28,Female,Married,Master,0,34,Engineering,Software Engineer,2,3,1,1,1,2,6,62001,3,16.6,8.0,No,2,4,2,4,4,4,5,65,3,1,Rarely,0,3.83,0
EMP00648,24,Male,Single,High School,0,2,Operations,Operations Analyst,4,4,4,1,0,1,0,90414,2,13.5,0.8,Yes,5,3,5,4,4,3,4,32,3,4,Rarely,75,4.01,0
EMP01435,44,Male,Married,Master,2,16,Operations,Supply Chain Specialist,2,1,1,0,0,2,22,70168,1,12.2,8.5,No,2,4,1,5,5,2,4,42,3,1,Rarely,25,3.65,0
EMP00706,38,Female,Single,Bachelor,2,19,Marketing,Content Strategist,3,4,3,0,1,1,15,80073,1,11.8,4.8,Yes,3,3,4,3,2,3,4,75,3,1,Rarely,0,3.07,0
EMP01813,52,Female,Single,Bachelor,0,34,Sales,Sales Rep,5,0,0,1,0,2,28,106589,0,9.3,3.5,No,4,5,3,3,4,5,4,74,7,2,Frequently,0,2.94,1
EMP01414,61,Male,Single,Master,3,38,Sales,Sales Lead,3,11,6,2,1,5,40,86390,2,18.2,6.1,Yes,5,4,4,4,3,3,3,43,4,3,Frequently,50,3.23,1
EMP00893,50,Male,Married,Bachelor,4,42,Sales,Account Manager,3,11,0,0,0,0,30,81358,2,9.2,8.8,No,2,3,3,2,5,5,3,1,4,3,Rarely,0,4.34,0
EMP01122,50,Female,Married,Master,2,42,Finance,Accountant,1,3,1,2,0,5,27,52569,2,13.6,7.8,Yes,5,2,3,2,4,4,4,16,3,4,Rarely,50,4.08,1
EMP01939,36,Male,Married,Master,0,1,Sales,Account Manager,1,2,2,1,0,2,16,48021,2,16.0,0.5,No,5,5,2,2,3,5,2,18,3,6,None,25,4.06,0
EMP00037,39,Female,Divorced,Bachelor,0,47,Sales,Sales Lead,1,7,1,2,2,0,19,42557,3,7.8,8.6,No,1,4,4,3,4,3,4,52,3,4,Rarely,25,2.84,0
EMP00424,37,Female,Single,Master,1,16,R&D,ML Engineer,5,6,4,0,2,3,16,97671,1,5.0,7.9,Yes,5,3,5,4,1,5,2,54,2,3,None,25,2.66,0
EMP01423,37,Female,Single,Master,2,35,Operations,Operations Analyst,2,7,4,2,4,2,14,64274,0,11.3,7.8,No,4,2,2,5,4,4,2,37,5,2,None,25,3.87,1
EMP01572,29,Female,Married,Bachelor,0,59,Sales,Sales Rep,1,0,0,1,1,2,8,56544,0,10.6,6.9,Yes,5,4,4,4,5,2,5,69,7,4,Rarely,50,3.73,1
EMP01132,33,Female,Divorced,High School,3,24,Operations,Operations Analyst,4,0,0,0,0,4,9,88996,3,8.0,11.4,Yes,3,4,3,5,4,2,3,3,4,2,None,75,3.83,0
EMP00547,52,Male,Divorced,High School,1,16,R&D,ML Engineer,2,3,2,0,2,3,31,73192,1,13.2,9.8,No,2,4,3,1,4,1,4,34,6,1,Frequently,25,5.0,0
EMP00603,49,Male,Married,Bachelor,0,35,Operations,Supply Chain Specialist,4,9,1,0,0,2,28,89612,1,16.4,14.1,No,1,4,3,4,4,3,3,55,7,3,Frequently,0,3.34,0
EMP00782,38,Female,Married,Master,2,10,HR,HR Manager,1,0,0,0,1,3,17,52419,1,7.1,2.3,No,5,5,4,3,4,5,4,78,5,2,None,25,3.95,0
EMP00567,54,Male,Married,Bachelor,3,3,Marketing,Content Strategist,1,16,0,1,1,1,31,57252,0,7.7,8.6,Yes,4,5,5,4,4,4,3,79,2,4,None,25,3.69,0
EMP00418,31,Male,Single,Master,0,52,Marketing,Content Strategist,5,2,0,0,0,5,9,98701,1,12.5,8.6,Yes,2,4,5,3,3,3,5,10,5,1,Rarely,75,3.56,1
EMP01403,27,Male,Married,Bachelor,2,59,R&D,Research Scientist,1,4,1,1,0,3,4,54388,1,8.7,11.3,No,5,3,3,5,3,4,4,29,3,4,Frequently,0,3.54,0
EMP00497,30,Male,Married,Bachelor,1,13,Marketing,Content Strategist,3,17,0,1,1,1,10,79059,1,10.6,9.2,No,4,3,4,4,5,4,4,20,1,4,Rarely,25,4.29,0
EMP00641,27,Male,Married,Bachelor,1,56,Sales,Account Manager,3,0,0,0,1,4,6,72739,0,10.1,7.3,No,5,2,3,4,4,3,4,40,4,7,Frequently,0,2.79,1
EMP01084,44,Female,Single,Bachelor,1,54,Operations,Operations Analyst,1,2,0,0,1,2,20,63445,3,19.5,11.3,Yes,3,2,5,4,5,4,5,43,7,2,Rarely,0,3.96,1
EMP00927,61,Male,Single,Master,2,18,Engineering,Software Engineer,2,8,4,4,3,1,37,78851,2,18.6,7.7,Yes,1,1,5,3,1,4,1,78,6,4,Rarely,50,4.08,1
EMP01046,41,Male,Single,Bachelor,1,48,Finance,Financial Analyst,4,5,0,1,0,4,18,101804,3,17.5,9.1,No,3,1,4,2,4,3,3,38,6,1,Rarely,50,3.23,1
EMP00394,58,Male,Divorced,Master,2,8,Engineering,Software Engineer,2,1,0,1,1,1,34,82202,1,23.9,8.7,No,3,1,4,4,2,2,4,28,7,3,Frequently,50,3.07,1
EMP01480,43,Male,Married,High School,2,52,R&D,Data Scientist,3,19,1,2,0,4,21,83011,2,6.4,8.7,No,5,3,3,4,3,4,4,1,2,4,None,75,3.72,0
EMP00991,33,Male,Married,Bachelor,0,44,R&D,Research Scientist,2,15,1,2,1,0,11,57075,1,15.8,12.0,No,4,4,3,1,4,4,5,45,5,5,None,25,3.59,0
EMP01550,29,Male,Single,Bachelor,2,36,HR,HR Manager,4,2,1,1,0,1,9,100128,1,10.9,7.6,No,1,5,5,3,4,2,5,13,2,3,None,25,4.57,1
EMP01698,42,Male,Divorced,Bachelor,2,16,R&D,Data Scientist,3,4,1,0,1,0,22,72139,3,8.6,10.2,No,3,3,5,2,2,3,4,44,2,1,Rarely,25,2.37,0
EMP01548,38,Male,Married,Bachelor,0,5,Engineering,Software Engineer,3,0,0,1,0,2,14,78366,2,24.8,3.8,No,4,4,3,1,5,4,5,5,6,2,Rarely,25,4.1,0
EMP00025,43,Female,Married,Bachelor,2,27,Sales,Sales Lead,2,1,1,1,2,3,20,64763,3,11.5,3.7,Yes,3,5,3,4,4,4,3,50,3,3,Rarely,25,3.62,0
EMP01659,27,Female,Married,Master,0,8,Sales,Sales Lead,4,0,0,1,1,3,7,87010,1,6.8,8.8,No,1,2,5,3,5,5,4,70,1,5,None,75,4.22,1
EMP01853,40,Female,Married,Master,1,57,R&D,ML Engineer,2,1,0,1,1,3,19,60491,0,10.3,4.8,No,3,4,4,2,5,4,3,67,1,4,None,50,3.44,0
EMP00737,49,Female,Single,Bachelor,0,57,Operations,Logistics Coordinator,3,4,4,0,0,3,28,81516,0,16.6,4.8,No,5,3,5,2,4,4,4,48,4,3,Frequently,25,2.69,1
EMP01254,46,Female,Married,Bachelor,3,41,HR,HR Manager,2,1,1,0,2,2,22,62995,1,13.1,6.3,Yes,1,5,4,3,4,5,2,65,5,1,None,0,3.18,1
EMP00682,42,Male,Married,Bachelor,0,50,Marketing,Content Strategist,2,6,2,0,3,3,20,72690,2,14.8,15.0,No,5,2,4,3,5,2,4,66,5,4,None,25,3.03,0
EMP01021,46,Female,Married,Bachelor,3,18,Operations,Logistics Coordinator,2,6,3,4,0,1,24,74142,0,16.3,7.3,Yes,3,3,1,2,5,3,1,49,2,2,None,25,4.02,0
EMP01953,31,Female,Married,Master,1,19,Sales,Account Manager,3,15,1,1,2,2,8,80535,1,11.7,7.6,No,1,4,3,5,4,4,2,37,1,3,None,50,4.01,0
EMP01173,46,Female,Single,High School,0,52,Engineering,Tech Lead,2,16,0,0,1,2,23,72303,0,16.4,5.6,Yes,5,5,3,1,3,3,4,11,5,3,None,75,4.36,1
EMP01419,54,Male,Married,Master,1,30,Marketing,Brand Manager,2,1,1,0,1,1,34,71474,0,17.7,5.0,No,3,3,5,1,4,4,2,12,3,0,Rarely,50,3.66,0
EMP01870,47,Male,Married,Bachelor,1,9,Finance,Accountant,5,1,1,1,1,6,24,104565,2,11.8,8.1,No,3,3,5,5,5,3,3,74,5,1,Frequently,75,3.49,0
EMP01218,23,Female,Married,PhD,1,9,Finance,Financial Analyst,2,6,0,1,1,0,3,62994,1,13.8,6.2,Yes,5,2,5,4,2,4,5,57,4,3,None,50,2.99,0
EMP00716,32,Female,Married,Bachelor,1,54,HR,HR Specialist,1,3,2,1,1,4,12,53182,0,5.0,10.1,No,1,5,4,4,1,1,3,5,5,7,Rarely,25,3.57,1
EMP00071,37,Female,Married,PhD,0,40,Operations,Logistics Coordinator,1,4,1,2,2,2,13,56926,1,5.0,4.1,Yes,2,3,4,5,3,5,5,6,2,4,None,75,3.91,1
EMP01515,53,Female,Divorced,Master,2,45,Marketing,Brand Manager,2,0,0,0,1,0,33,67480,0,8.4,7.2,No,1,2,1,4,5,4,4,67,6,4,None,75,4.48,1
EMP01726,26,Male,Married,Master,4,21,Sales,Account Manager,5,9,9,10,2,2,3,102115,2,8.9,8.3,No,4,3,5,4,4,5,4,66,7,2,Rarely,0,3.83,0
EMP00953,54,Female,Married,Bachelor,0,59,Finance,Accountant,2,0,0,0,1,1,31,71470,0,15.8,9.3,No,5,3,4,4,4,4,4,19,5,5,Frequently,50,2.82,1
EMP01277,52,Female,Married,Bachelor,2,25,Sales,Sales Rep,4,0,0,1,0,3,31,86456,3,14.8,11.3,No,3,2,2,1,1,4,5,52,7,3,Rarely,25,2.75,1
EMP00696,59,Male,Divorced,Bachelor,3,37,Engineering,DevOps Engineer,4,2,2,0,0,4,38,88321,0,8.5,4.5,No,2,5,3,4,3,5,2,3,5,3,None,50,3.95,1
EMP01806,48,Female,Married,Bachelor,0,16,Sales,Account Manager,1,13,3,1,1,7,24,51634,2,9.9,5.9,No,4,5,3,3,4,4,2,14,6,3,Rarely,0,5.0,0
EMP01822,54,Female,Married,Bachelor,2,46,Marketing,Content Strategist,3,0,0,0,0,7,30,80991,1,14.7,10.7,No,3,3,1,4,4,3,4,0,7,2,None,0,2.72,0
EMP00176,49,Female,Single,Bachelor,2,47,Marketing,Brand Manager,3,19,2,2,1,2,25,74921,1,12.9,11.9,No,1,4,1,2,5,4,4,45,6,3,Rarely,0,4.29,1
EMP00996,29,Female,Single,Master,3,20,R&D,Research Scientist,1,3,2,2,1,1,9,47626,2,14.6,5.8,No,3,1,3,3,3,5,2,10,3,2,None,25,3.05,0
EMP01215,55,Female,Married,Bachelor,1,44,R&D,Research Scientist,4,22,1,2,2,2,35,92175,3,20.3,7.5,No,4,3,5,5,4,1,3,61,6,2,Frequently,25,2.88,0
EMP00732,53,Male,Married,Bachelor,1,6,Sales,Sales Lead,3,0,0,1,1,2,29,85940,1,12.6,6.9,Yes,4,3,5,3,4,4,3,35,3,4,Frequently,25,3.72,0
EMP01603,53,Male,Single,High School,3,29,Sales,Account Manager,2,2,1,0,2,0,32,63023,2,9.8,9.1,No,2,5,4,4,1,3,4,77,2,3,Rarely,0,3.55,1
EMP01115,28,Female,Married,High School,3,50,Marketing,Brand Manager,3,3,1,0,0,0,8,73460,0,6.1,3.3,Yes,3,3,5,3,4,3,4,5,4,2,Rarely,0,2.52,0
EMP00775,56,Male,Divorced,Bachelor,1,54,HR,HR Specialist,1,7,1,2,2,1,35,56520,2,13.5,12.5,No,3,4,1,4,4,2,4,9,6,6,Frequently,50,4.2,0
EMP01796,22,Female,Married,Master,2,38,Engineering,Software Engineer,4,2,0,0,1,2,0,82858,0,17.7,7.9,No,4,4,3,4,2,5,4,4,5,4,Frequently,0,3.86,1
EMP01831,59,Male,Married,Bachelor,3,8,Marketing,Content Strategist,2,6,6,0,3,5,37,74263,3,14.5,1.6,No,3,4,4,4,4,4,3,26,7,3,None,75,4.12,0
